GTD ID,DATE,COUNTRY,CITY,PERPETRATOR GROUP,FATALITIES,INJURED,TARGET TYPE
199108170003,1991-08-17,Spain,Pancorbo,Basque Fatherland and Freedom (ETA),,1,Transportation
199108140003,1991-08-14,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),,,Business
199108130011,1991-08-13,Spain,Madrid,Basque Fatherland and Freedom (ETA) (suspected),,,Business
199108130010,1991-08-13,Spain,Pamplona,Basque Fatherland and Freedom (ETA) (suspected),,,Business
199108090007,1991-08-09,Spain,Unknown,Basque Fatherland and Freedom (ETA),,4,Government (General)
199108090006,1991-08-09,Spain,Alagon,Basque Fatherland and Freedom (ETA),,,Transportation
199108080010,1991-08-08,Spain,Irun,Basque Fatherland and Freedom (ETA),1,0,Private Citizens & Property
199108030023,1991-08-03,Spain,Vitoria,Basque Fatherland and Freedom (ETA),0,0,Military
199108030008,1991-08-03,Spain,Palencia district,Basque Fatherland and Freedom (ETA),,,Transportation
199108030007,1991-08-03,Spain,Toledo,Basque Fatherland and Freedom (ETA),,,Transportation
199107310004,1991-07-31,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA) (suspected),,,Government (General)
199107300002,1991-07-30,Spain,Palma de Mallorca,Basque Fatherland and Freedom (ETA),,1,Military
199107300001,1991-07-30,Spain,Palma de Mallorca,Basque Fatherland and Freedom (ETA),,,Military
199107280003,1991-07-28,Spain,Las Arenas,Basque Fatherland and Freedom (ETA),1,1,Police
199107250009,1991-07-25,Spain,Irun,Basque Fatherland and Freedom (ETA),,,Military
199107250008,1991-07-25,Spain,Irun,Basque Fatherland and Freedom (ETA),,15,Police
199107100006,1991-07-10,Spain,Pontevedra,Guerilla Party of the Galician Poor,,,Business
199107100005,1991-07-10,Spain,Pontevedra,Guerilla Party of the Galician Poor,,,Business
199107100004,1991-07-10,Spain,Pontevedra,Guerilla Party of the Galician Poor,,,Business
199107010002,1991-07-01,Spain,Madrid,Basque Fatherland and Freedom (ETA),2,1,Government (General)
199106280003,1991-06-28,Spain,Seville,Unknown,1,,Police
199106240006,1991-06-24,Spain,Madrid,Unknown,,,Government (General)
199106230001,1991-06-23,Spain,Madrid,Basque Fatherland and Freedom (ETA),,8,Police
199106130009,1991-06-13,Spain,La Arboleda,Basque Fatherland and Freedom (ETA),1,0,Police
199106120025,1991-06-12,Spain,Madrid,Basque Fatherland and Freedom (ETA),2,6,Business
199106070005,1991-06-07,Spain,Madrid,First of October Antifascist Resistance Group (GRAPO) (suspected),,,Police
199106050003,1991-06-05,Spain,Madrid,Basque Fatherland and Freedom (ETA),1,4,Military
199105300008,1991-05-30,Spain,Barcelona,Basque Fatherland and Freedom (ETA),2,0,Police
199105300001,1991-05-30,Spain,Basauri,Basque Fatherland and Freedom (ETA),0,1,Police
199105290025,1991-05-29,Spain,Vic,Basque Fatherland and Freedom (ETA),9,50,Police
199105240011,1991-05-24,Spain,Santa Pola,Basque Fatherland and Freedom (ETA),0,0,Business
199105240010,1991-05-24,Spain,Marbella,Basque Fatherland and Freedom (ETA) (suspected),0,0,Private Citizens & Property
199105240009,1991-05-24,Spain,Torrevieja,Basque Fatherland and Freedom (ETA),,,Business
199105200003,1991-05-20,Spain,Casalarreina,Basque Fatherland and Freedom (ETA),,,Police
199105190003,1991-05-19,Spain,Lorca,Unknown,,,Private Citizens & Property
199105150003,1991-05-15,Spain,Roldan,Unknown,2,,Private Citizens & Property
199105110003,1991-05-11,Spain,Gerona,Unknown,,,Private Citizens & Property
199105090012,1991-05-09,Spain,Ortuella,Basque Fatherland and Freedom (ETA),1,0,Police
199104300004,1991-04-30,Spain,Barakaldo,Basque Fatherland and Freedom (ETA),0,0,Government (General)
199104300003,1991-04-30,Spain,Vizcaya district,Basque Fatherland and Freedom (ETA),0,4,Private Citizens & Property
199104270005,1991-04-27,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,3,Military
199104250021,1991-04-25,Spain,Los Arcos,Basque Fatherland and Freedom (ETA),0,3,Police
199104150003,1991-04-15,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),1,0,Police
199104150001,1991-04-15,Spain,Torremolinos,Basque Fatherland and Freedom (ETA),0,4,Police
199104080007,1991-04-08,Spain,Barakaldo,Basque Fatherland and Freedom (ETA),1,1,Police
199104080003,1991-04-08,Spain,Barakaldo,Basque Fatherland and Freedom (ETA),1,1,Police
199103270017,1991-03-27,Spain,Mungia,Basque Fatherland and Freedom (ETA),0,0,Police
199103270011,1991-03-27,Spain,Mungia,Basque Fatherland and Freedom (ETA),0,4,Police
199103270001,1991-03-27,Spain,Mungia,Basque Fatherland and Freedom (ETA),0,4,Police
199103210014,1991-03-21,Spain,Bilbao,Basque Fatherland and Freedom (ETA),1,0,Private Citizens & Property
199103210008,1991-03-21,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Business
199103200003,1991-03-20,Spain,Madrid,Basque Fatherland and Freedom (ETA),0,0,Military
199103180009,1991-03-18,Spain,Gorliz-Elexalde,Basque Fatherland and Freedom (ETA),0,0,Business
199103180008,1991-03-18,Spain,Gorliz-Elexalde,Basque Fatherland and Freedom (ETA) (suspected),0,0,Business
199103160001,1991-03-16,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),1,3,Police
199103070002,1991-03-07,Spain,Madrid,Basque Fatherland and Freedom (ETA),0,0,Business
199103040007,1991-03-04,Spain,Valencia,Basque Fatherland and Freedom (ETA) (suspected),1,0,Business
199103040004,1991-03-04,Spain,Valencia,Basque Fatherland and Freedom (ETA) (suspected),0,0,Private Citizens & Property
199103010001,1991-03-01,Spain,San Julian de Musques,Basque Fatherland and Freedom (ETA) (suspected),0,0,Police
199102210004,1991-02-21,Spain,Alcolea,Unknown,0,0,Utilities
199102150011,1991-02-15,Spain,Malaga,Basque Fatherland and Freedom (ETA),0,4,Police
199102140011,1991-02-14,Spain,Fuenterrabia,Basque Fatherland and Freedom (ETA),0,0,Military
199102020008,1991-02-02,Spain,Madrid,Unknown,0,0,"Business,Business"
199101100020,1991-01-10,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),1,0,Private Citizens & Property
199101090005,1991-01-09,Spain,Bilbao,Basque Fatherland and Freedom (ETA) (suspected),1,3,Private Citizens & Property
199012310005,1990-12-31,Spain,Vitoria,Basque Fatherland and Freedom (ETA),0,0,Business
199012280005,1990-12-28,Spain,Durango,Basque Fatherland and Freedom (ETA),0,0,Police
199012200008,1990-12-20,Spain,Valencia,Basque Fatherland and Freedom (ETA),0,11,Military
199012150008,1990-12-15,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,6,Police
199012140014,1990-12-14,Spain,Amorebieta,Basque Fatherland and Freedom (ETA),1,0,Police
199012140013,1990-12-14,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,2,"Police,Unknown"
199012140004,1990-12-14,Spain,Ceuta,Basque Fatherland and Freedom (ETA),0,0,Police
199012140003,1990-12-14,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,1,Police
199012140002,1990-12-14,Spain,Amorebieta,Basque Fatherland and Freedom (ETA),1,0,Police
199012130008,1990-12-13,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),1,0,Business
199012100013,1990-12-10,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,0,Military
199012080002,1990-12-08,Spain,Sabadell,Unknown,8,15,Police
199012080001,1990-12-08,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Business
199012010012,1990-12-01,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,0,Business
199011280008,1990-11-28,Spain,Barcelona,First of October Antifascist Resistance Group (GRAPO),0,0,Government (General)
199011280007,1990-11-28,Spain,Barcelona,First of October Antifascist Resistance Group (GRAPO),0,0,Government (General)
199011230006,1990-11-23,Spain,Tarragona,Basque Fatherland and Freedom (ETA),0,0,Police
199011180002,1990-11-18,Spain,Santurce,Basque Fatherland and Freedom (ETA),2,2,Police
199011120029,1990-11-12,Spain,Estrella,Basque Fatherland and Freedom (ETA),0,0,Business
199011080004,1990-11-08,Spain,Pasajes,Basque Fatherland and Freedom (ETA),0,2,Police
199011070011,1990-11-07,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,0,Transportation
199011030003,1990-11-03,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,2,Police
199010170016,1990-10-17,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,0,Business
199010110012,1990-10-11,Spain,Santiago de Compostela,Free Galician People's Guerrilla Army,3,40,Business
199010110011,1990-10-11,Spain,Villagarcia de Arosa,Free Galician People's Guerrilla Army,0,0,Business
199010110010,1990-10-11,Spain,Pontevedra,Free Galician People's Guerrilla Army,0,0,Business
199010110009,1990-10-11,Spain,Pontevedra,Free Galician People's Guerrilla Army,0,0,Business
199010110008,1990-10-11,Spain,Pontevedra,Free Galician People's Guerrilla Army,0,0,Business
199010110007,1990-10-11,Spain,Pontevedra,Free Galician People's Guerrilla Army,0,0,Business
199010060015,1990-10-06,Spain,Unknown,Basque Fatherland and Freedom (ETA),0,1,Business
199010060014,1990-10-06,Spain,Loiola,Basque Fatherland and Freedom (ETA),0,0,Military
199010060009,1990-10-06,Spain,Plentzia,Basque Fatherland and Freedom (ETA),1,0,Business
199009280002,1990-09-28,Spain,Gijon district,First of October Antifascist Resistance Group (GRAPO),0,0,Government (General)
199009180008,1990-09-18,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,0,Business
199009160011,1990-09-16,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,2,Police
199009110016,1990-09-11,Spain,Cartagena,Basque Fatherland and Freedom (ETA),0,8,Police
199009100016,1990-09-10,Spain,Barcelona,First of October Antifascist Resistance Group (GRAPO),0,0,Government (General)
199009090008,1990-09-09,Spain,Tarragona,First of October Antifascist Resistance Group (GRAPO),0,0,Business
199009070053,1990-09-07,Spain,Barcelona,Terra Lliure (suspected),0,0,Government (General)
199009060013,1990-09-06,Spain,Madrid,First of October Antifascist Resistance Group (GRAPO),0,0,Government (General)
199009060012,1990-09-06,Spain,Madrid,First of October Antifascist Resistance Group (GRAPO),0,0,Government (General)
199009060011,1990-09-06,Spain,Madrid,First of October Antifascist Resistance Group (GRAPO),0,6,Business
199009020009,1990-09-02,Spain,Bilbao,Basque Fatherland and Freedom (ETA),2,2,Police
199008310003,1990-08-31,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,0,Military
199008300009,1990-08-30,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,0,Police
199008280008,1990-08-28,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,0,Business
199008280007,1990-08-28,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,0,Business
199008210011,1990-08-21,Spain,Elizalde,Basque Fatherland and Freedom (ETA),1,0,Business
199008200011,1990-08-20,Spain,Unknown,Basque Fatherland and Freedom (ETA),0,0,Transportation
199008170007,1990-08-17,Spain,Avila district,Basque Fatherland and Freedom (ETA),0,0,Transportation
199008170006,1990-08-17,Spain,Avila district,Basque Fatherland and Freedom (ETA),0,0,Transportation
199008170005,1990-08-17,Spain,Burgos,Basque Fatherland and Freedom (ETA) (suspected),0,20,Police
199008170004,1990-08-17,Spain,Avila,Basque Fatherland and Freedom (ETA),0,0,Transportation
199008140015,1990-08-14,Spain,Unknown,Basque Fatherland and Freedom (ETA),0,0,Transportation
199008140012,1990-08-14,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,0,Police
199008030007,1990-08-03,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,0,Business
199008030006,1990-08-03,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,0,Business
199007120009,1990-07-12,Spain,Deusto,Basque Fatherland and Freedom (ETA),0,0,Business
199007120008,1990-07-12,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Business
199007120006,1990-07-12,Spain,Algorta,Basque Fatherland and Freedom (ETA),0,1,Police
199007060014,1990-07-06,Spain,Unknown,Basque Fatherland and Freedom (ETA),0,0,Transportation
199007060013,1990-07-06,Spain,Unknown,Basque Fatherland and Freedom (ETA),0,0,Business
199007060012,1990-07-06,Spain,Unknown,Basque Fatherland and Freedom (ETA),0,0,Business
199007060008,1990-07-06,Spain,Bilbao,Basque Fatherland and Freedom (ETA) (suspected),0,1,Police
199007020019,1990-07-02,Spain,Cerceda,Free Galician People's Guerrilla Army,0,0,Business
199007020018,1990-07-02,Spain,Ferrol,Free Galician People's Guerrilla Army,0,0,Government (General)
199007020017,1990-07-02,Spain,Ferrol,Free Galician People's Guerrilla Army,0,0,Private Citizens & Property
199007020016,1990-07-02,Spain,A Coruna district,Free Galician People's Guerrilla Army,0,0,Government (General)
199007020015,1990-07-02,Spain,A Coruna district,Free Galician People's Guerrilla Army,0,0,Business
199006280006,1990-06-28,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),1,0,Military
199006260005,1990-06-26,Spain,Unknown,Basque Fatherland and Freedom (ETA),3,1,Police
199006200013,1990-06-20,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Police
199006200012,1990-06-20,Spain,Sestao,Basque Fatherland and Freedom (ETA),0,0,Business
199006180010,1990-06-18,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Police
199006160014,1990-06-16,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,0,Business
199006150005,1990-06-15,Spain,Valladolid,First of October Antifascist Resistance Group (GRAPO),1,0,Military
199006130008,1990-06-13,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA) (suspected),1,0,Military
199006080012,1990-06-08,Spain,Elizalde,Basque Fatherland and Freedom (ETA) (suspected),0,0,Business
199006030006,1990-06-03,Spain,Pamplona,Basque Fatherland and Freedom (ETA),1,0,Private Citizens & Property
199005260008,1990-05-26,Spain,Pamplona,First of October Antifascist Resistance Group (GRAPO) (suspected),0,0,Telecommunication
199005230016,1990-05-23,Spain,Barcelona,Unknown,0,0,Government (General)
199005180011,1990-05-18,Spain,Valencia,Unknown,0,5,Business
199005180007,1990-05-18,Spain,Valencia,First of October Antifascist Resistance Group (GRAPO),1,0,Business
199005090008,1990-05-09,Spain,Unknown,Basque Fatherland and Freedom (ETA),0,0,Private Citizens & Property
199005090007,1990-05-09,Spain,Unknown,Basque Fatherland and Freedom (ETA),0,0,Private Citizens & Property
199005030008,1990-05-03,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Business
199004230008,1990-04-23,Spain,Madrid,Basque Fatherland and Freedom (ETA),0,1,Police
199004230007,1990-04-23,Spain,Madrid,Basque Fatherland and Freedom (ETA),0,0,Government (General)
199004190004,1990-04-19,Spain,Seville,Basque Fatherland and Freedom (ETA),0,1,Business
199004070008,1990-04-07,Spain,Sant Cugat del Valles,Terra Lliure,0,2,Private Citizens & Property
199004060004,1990-04-06,Spain,Lecumberri,Basque Fatherland and Freedom (ETA),0,0,Police
199004040014,1990-04-04,Spain,Pasajes,Basque Fatherland and Freedom (ETA),1,0,Police
199004020004,1990-04-02,Spain,Seville,Basque Fatherland and Freedom (ETA),0,2,Police
199004020003,1990-04-02,Spain,Seville,Basque Fatherland and Freedom (ETA),0,0,Police
199003270009,1990-03-27,Spain,Zaragoza,First of October Antifascist Resistance Group (GRAPO),1,0,Private Citizens & Property
199003210020,1990-03-21,Spain,Santa Coloma de Farnes,Terra Lliure,0,1,Government (General)
199003130003,1990-03-13,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),1,0,Police
199003090024,1990-03-09,Spain,Manresa,Terra Lliure,0,0,Government (General)
199003090023,1990-03-09,Spain,Tarrasa,Terra Lliure,0,0,Government (General)
199003060017,1990-03-06,Spain,Madrid,Basque Fatherland and Freedom (ETA),0,0,Government (General)
199003010004,1990-03-01,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,1,Military
199002280007,1990-02-28,Spain,Madrid,Basque Fatherland and Freedom (ETA),0,1,Police
199002270010,1990-02-27,Spain,Valencia,Basque Fatherland and Freedom (ETA),0,0,Military
199002270009,1990-02-27,Spain,Madrid,Basque Fatherland and Freedom (ETA),0,1,Government (General)
199002270008,1990-02-27,Spain,Madrid,Basque Fatherland and Freedom (ETA),0,0,Government (General)
199002060008,1990-02-06,Spain,Ortuella,Basque Fatherland and Freedom (ETA),0,0,Government (General)
199002060007,1990-02-06,Spain,A Coruna district,Free Galician People's Guerrilla Army,0,0,Business
199002060005,1990-02-06,Spain,Ortuella,Basque Fatherland and Freedom (ETA),0,0,Police
199001300009,1990-01-30,Spain,Galdacano,Basque Fatherland and Freedom (ETA),1,0,Police
199001270006,1990-01-27,Spain,Berian,Basque Fatherland and Freedom (ETA),0,0,Business
199001160016,1990-01-16,Spain,Amurrio,Basque Fatherland and Freedom (ETA),0,0,Business
199001110007,1990-01-11,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Business
198912280001,1989-12-28,Spain,Gijon district,First of October Antifascist Resistance Group (GRAPO),0,0,Police
198912190017,1989-12-19,Spain,Bilbao,Commandos,,,Business
198912180005,1989-12-18,Spain,Prat de Llobregat,First of October Antifascist Resistance Group (GRAPO),1,0,Police
198912150006,1989-12-15,Spain,Madrid,Anti-Terrorist Liberation Group (GAL),0,0,Private Citizens & Property
198912150002,1989-12-15,Spain,Valencia,First of October Antifascist Resistance Group (GRAPO),0,1,Military
198912140003,1989-12-14,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,2,Military
198912130001,1989-12-13,Spain,Madrid,Basque Fatherland and Freedom (ETA),0,0,Military
198911240008,1989-11-24,Spain,Pamplona,Basque Fatherland and Freedom (ETA),0,0,Business
198911200003,1989-11-20,Spain,Haro,Basque Fatherland and Freedom (ETA),0,0,Transportation
198911200001,1989-11-20,Spain,Madrid,Anti-Terrorist Liberation Group (GAL),1,1,Government (General)
198911170002,1989-11-17,Spain,Madrid,Basque Fatherland and Freedom (ETA),1,1,Military
198911150008,1989-11-15,Spain,Bilbao,Basque Fatherland and Freedom (ETA),1,0,Private Citizens & Property
198911140002,1989-11-14,Spain,Bilbao,Basque Fatherland and Freedom (ETA) (suspected),0,0,Business
198911090002,1989-11-09,Spain,Basauri,Basque Fatherland and Freedom (ETA),0,1,Police
198911060003,1989-11-06,Spain,Las Arenas,Basque Fatherland and Freedom (ETA),1,0,Police
198911040007,1989-11-04,Spain,Manresa,Unknown,0,0,Government (General)
198911040006,1989-11-04,Spain,Manresa,Unknown,0,0,Business
198910150004,1989-10-15,Spain,Galdacano,Basque Fatherland and Freedom (ETA),0,0,Business
198910070007,1989-10-07,Spain,Alsasua,Basque Fatherland and Freedom (ETA),0,0,Business
198910070001,1989-10-07,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),1,0,Police
198910010009,1989-10-01,Spain,Las Arenas,Basque Fatherland and Freedom (ETA),0,0,Business
198910010008,1989-10-01,Spain,Basauri,Basque Fatherland and Freedom (ETA),0,0,Business
198909290003,1989-09-29,Spain,Irun,Basque Fatherland and Freedom (ETA),1,0,Police
198909260007,1989-09-26,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Business
198909260006,1989-09-26,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Business
198909260005,1989-09-26,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Business
198909230010,1989-09-23,Spain,Guernica,Basque Fatherland and Freedom (ETA),0,0,Business
198909200001,1989-09-20,Spain,Renteria,Unknown,1,0,Private Citizens & Property
198909180006,1989-09-18,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Business
198909140012,1989-09-14,Spain,Irun,Basque Fatherland and Freedom (ETA),0,0,Transportation
198909140011,1989-09-14,Spain,Cegama,Basque Fatherland and Freedom (ETA),0,0,Transportation
198909120006,1989-09-12,Spain,Bilbao,Basque Fatherland and Freedom (ETA),1,0,Business
198909120005,1989-09-12,Spain,Bilbao,Basque Fatherland and Freedom (ETA),1,0,Business
198909110011,1989-09-11,Spain,Banolas,Basque Fatherland and Freedom (ETA) (suspected),0,2,Police
198909110010,1989-09-11,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Government (General)
198909080004,1989-09-08,Spain,Pamplona,Basque Fatherland and Freedom (ETA),0,0,Business
198909050004,1989-09-05,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,0,Business
198909010008,1989-09-01,Spain,Castejon,Basque Fatherland and Freedom (ETA) (suspected),0,0,Transportation
198908250014,1989-08-25,Spain,Ondarroa,Basque Fatherland and Freedom (ETA),0,0,Police
198908150006,1989-08-15,Spain,Vizcaya district,Basque Fatherland and Freedom (ETA),0,0,Business
198908150005,1989-08-15,Spain,Vizcaya district,Basque Fatherland and Freedom (ETA),0,0,Business
198908110006,1989-08-11,Spain,Montillana,Basque Fatherland and Freedom (ETA),1,0,Police
198908110005,1989-08-11,Spain,Murcia,Basque Fatherland and Freedom (ETA),0,0,Police
198908090007,1989-08-09,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA) (suspected),0,0,Private Citizens & Property
198908050001,1989-08-05,Spain,Ejea de los Caballeros,Basque Fatherland and Freedom (ETA),0,0,Business
198908020007,1989-08-02,Spain,Azpiroz,Basque Fatherland and Freedom (ETA),0,0,Police
198908020006,1989-08-02,Spain,Unknown,Basque Fatherland and Freedom (ETA),0,2,Police
198907290005,1989-07-29,Spain,Bilbao,Basque Fatherland and Freedom (ETA),2,0,Police
198907250001,1989-07-25,Spain,Barcelona,Catalan Militia,0,0,Government (General)
198907240013,1989-07-24,Spain,Orozko,Basque Fatherland and Freedom (ETA),0,0,Police
198907190018,1989-07-19,Spain,Madrid,Basque Fatherland and Freedom (ETA),2,1,Military
198907160002,1989-07-16,Spain,Zaramillo,Basque Fatherland and Freedom (ETA),0,0,Utilities
198907080001,1989-07-08,Spain,Barcelona,Unknown,0,0,Business
198907060006,1989-07-06,Spain,Pamplona,Unknown,0,0,Government (General)
198907040008,1989-07-04,Spain,Pamplona,Basque Fatherland and Freedom (ETA),0,0,Police
198906290012,1989-06-29,Spain,Deva,Basque Fatherland and Freedom (ETA),0,0,Police
198906290004,1989-06-29,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),1,0,Business
198906260006,1989-06-26,Spain,LLodio,Basque Fatherland and Freedom (ETA),0,1,Police
198906220004,1989-06-22,Spain,Vizcaya district,Basque Fatherland and Freedom (ETA),0,0,Business
198906160002,1989-06-16,Spain,Pamplona,Basque Fatherland and Freedom (ETA),0,0,Police
198906010007,1989-06-01,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,0,Business
198905270015,1989-05-27,Spain,Unknown,Basque Fatherland and Freedom (ETA),0,0,Business
198905270014,1989-05-27,Spain,Unknown,Basque Fatherland and Freedom (ETA),0,0,Business
198905270013,1989-05-27,Spain,Unknown,Basque Fatherland and Freedom (ETA),0,0,Business
198905270012,1989-05-27,Spain,Unknown,Basque Fatherland and Freedom (ETA),0,0,Business
198905270011,1989-05-27,Spain,Unknown,Basque Fatherland and Freedom (ETA),0,0,Business
198905270010,1989-05-27,Spain,Unknown,Basque Fatherland and Freedom (ETA),0,0,Business
198905270009,1989-05-27,Spain,Unknown,Basque Fatherland and Freedom (ETA),0,0,Business
198905270008,1989-05-27,Spain,Unknown,Basque Fatherland and Freedom (ETA),0,0,Business
198905270007,1989-05-27,Spain,Unknown,Basque Fatherland and Freedom (ETA),0,0,Business
198905270006,1989-05-27,Spain,Unknown,Basque Fatherland and Freedom (ETA),0,0,Business
198905270005,1989-05-27,Spain,Unknown,Basque Fatherland and Freedom (ETA),0,0,Business
198905270004,1989-05-27,Spain,Unknown,Basque Fatherland and Freedom (ETA),0,0,Business
198905270003,1989-05-27,Spain,Unknown,Basque Fatherland and Freedom (ETA),0,0,Business
198905270002,1989-05-27,Spain,Unknown,Basque Fatherland and Freedom (ETA),0,0,Business
198905270001,1989-05-27,Spain,Unknown,Basque Fatherland and Freedom (ETA),0,0,Business
198905240007,1989-05-24,Spain,Bilbao,Basque Fatherland and Freedom (ETA),3,5,"Business,Police"
198905240006,1989-05-24,Spain,Bilbao,Basque Fatherland and Freedom (ETA),3,5,"Business,Police"
198905240003,1989-05-24,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Business
198905180003,1989-05-18,Spain,Valencia,Unknown,0,0,Educational Institution
198905180002,1989-05-18,Spain,Albacete,Unknown,0,0,Government (General)
198905150003,1989-05-15,Spain,Tudela,Basque Fatherland and Freedom (ETA) (suspected),0,0,Police
198905130008,1989-05-13,Spain,Renteria,Basque Fatherland and Freedom (ETA),0,0,Business
198905130007,1989-05-13,Spain,Villafranca de Ordizia,Basque Fatherland and Freedom (ETA),0,0,Business
198905110007,1989-05-11,Spain,Cantabria district,Basque Fatherland and Freedom (ETA),0,0,Transportation
198905110006,1989-05-11,Spain,Cantabria district,Basque Fatherland and Freedom (ETA),0,0,Transportation
198905110004,1989-05-11,Spain,Santander,Basque Fatherland and Freedom (ETA),0,0,Transportation
198905110003,1989-05-11,Spain,Santander,Basque Fatherland and Freedom (ETA),0,0,Transportation
198905110002,1989-05-11,Spain,Santander,Basque Fatherland and Freedom (ETA),0,0,Transportation
198905090006,1989-05-09,Spain,Alcala de Henares,Basque Fatherland and Freedom (ETA),2,2,Police
198905090005,1989-05-09,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Business
198905090004,1989-05-09,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Business
198905090003,1989-05-09,Spain,Zarauz,Basque Fatherland and Freedom (ETA),0,0,Business
198905080005,1989-05-08,Spain,Esquiroz,Basque Fatherland and Freedom (ETA),0,0,Utilities
198905080002,1989-05-08,Spain,Alcala de Henares,Basque Fatherland and Freedom (ETA),0,0,Police
198905070005,1989-05-07,Spain,Barcelona,Unknown,0,0,Business
198905060007,1989-05-06,Spain,Tafalla,Basque Fatherland and Freedom (ETA),0,0,Utilities
198905020004,1989-05-02,Spain,Elizalde,Basque Fatherland and Freedom (ETA),0,0,Business
198904270004,1989-04-27,Spain,Lasarte,Basque Fatherland and Freedom (ETA),0,0,Business
198904250002,1989-04-25,Spain,Bilbao,Basque Fatherland and Freedom (ETA),1,0,Military
198904240008,1989-04-24,Spain,Baides,Basque Fatherland and Freedom (ETA),0,0,Transportation
198904240007,1989-04-24,Spain,Rueda de Jalon,Basque Fatherland and Freedom (ETA),0,0,Transportation
198904240006,1989-04-24,Spain,Guadalajara,Basque Fatherland and Freedom (ETA),0,0,Transportation
198904240005,1989-04-24,Spain,Riaza,Basque Fatherland and Freedom (ETA),0,0,Transportation
198904240004,1989-04-24,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Private Citizens & Property
198904210003,1989-04-21,Spain,El Romeral,Basque Fatherland and Freedom (ETA),0,0,Transportation
198904190006,1989-04-19,Spain,Bilbao,Basque Fatherland and Freedom (ETA),0,0,Police
198904180008,1989-04-18,Spain,Donostia-San Sebastian,Basque Fatherland and Freedom (ETA),0,0,Business
198904180007,1989-04-18,Spain,Villafranca de Ordizia,Basque Fatherland and Freedom (ETA) (suspected),0,0,Transportation
198904180006,1989-04-18,Spain,Tolosa,Basque Fatherland and Freedom (ETA) (suspected),0,0,Transportation
198904180005,1989-04-18,Spain,Elizalde,Basque Fatherland and Freedom (ETA) (suspected),0,0,Business
198904180004,1989-04-18,Spain,Villabona,Basque Fatherland and Freedom (ETA) (suspected),0,0,Business
198904160009,1989-04-16,Spain,Arrasate,Basque Fatherland and Freedom (ETA),0,0,Private Citizens & Property
